gene	cog_category
Fj_ctg1_3392	K
Fj_ctg1_3393	S
Fj_ctg1_3394	No_COG
Fj_ctg1_3395	NU
Fj_ctg1_3396	S
Fj_ctg1_3397	P
Fj_ctg1_3398	K
Fj_ctg1_3399	S
Fj_ctg1_3400	S
Fj_ctg1_3401	C
Fj_ctg1_3402	P
Fj_ctg1_3403	I
Fj_ctg1_3404	I
Fj_ctg1_3405	K
Fj_ctg1_3406	G
Fj_ctg1_3407	C
Fj_ctg1_3408	C
Fj_ctg1_3409	E
Fj_ctg1_3410	S
Fj_ctg1_3411	No_COG
Fj_ctg1_3412	V
Fj_ctg1_3413	P
Fj_ctg1_3414	S
Fj_ctg1_3415	S
Fj_ctg1_3416	No_COG
Fj_ctg1_3417	K
Fj_ctg1_3418	PT
Fj_ctg1_3419	P
Fj_ctg1_3420	S
Fj_ctg1_3421	No_COG
Fj_ctg1_3422	C
Fj_ctg1_3423	E
Fj_ctg1_3424	M
Fj_ctg1_3425	S
Fj_ctg1_3426	P
Fj_ctg1_3427	M
Fj_ctg1_3428	MU
Fj_ctg1_3429	P
Fj_ctg1_3430	No_COG
Fj_ctg1_3431	No_COG
Fj_ctg1_3432	M
Fj_ctg1_3433	NT
Fj_ctg1_3434	NT
Fj_ctg1_3435	KT
Fj_ctg1_3436	T
Fj_ctg1_3437	T
Fj_ctg1_3438	IQ
Fj_ctg1_3439	S
Fj_ctg1_3440	K
Fj_ctg1_3441	No_COG
Fj_ctg1_3442	T
Fj_ctg1_3443	T
Fj_ctg1_3444	S
Fj_ctg1_3445	S
Fj_ctg1_3446	L
Fj_ctg1_3447	S
Fj_ctg1_3448	No_COG
Fj_ctg1_3449	No_COG
Fj_ctg1_3450	No_COG
Fj_ctg1_3451	L
Fj_ctg1_3452	No_COG
Fj_ctg1_3453	S
Fj_ctg1_3454	No_COG
Fj_ctg1_3455	S
Fj_ctg1_3456	S
Fj_ctg1_3457	S
Fj_ctg1_3458	K
Fj_ctg1_3459	K
Fj_ctg1_3460	Q
Fj_ctg1_3461	EGP
Fj_ctg1_3462	G
Fj_ctg1_3463	No_COG
Fj_ctg1_3464	K
Fj_ctg1_3465	No_COG
Fj_ctg1_3466	No_COG
Fj_ctg1_3467	S
Fj_ctg1_3468	CO
Fj_ctg1_3469	K
Fj_ctg1_3470	C
Fj_ctg1_3471	J
Fj_ctg1_3472	I
Fj_ctg1_3473	M
Fj_ctg1_3474	G
Fj_ctg1_3475	S
Fj_ctg1_3476	E
Fj_ctg1_3477	G
Fj_ctg1_3478	No_COG
Fj_ctg1_3479	L
Fj_ctg1_3480	I
Fj_ctg1_3481	S
Fj_ctg1_3482	K
Fj_ctg1_3483	S
Fj_ctg1_3484	No_COG
Fj_ctg1_3485	T
Fj_ctg1_3486	T
Fj_ctg1_3487	No_COG
Fj_ctg1_3488	M
Fj_ctg1_3489	E
Fj_ctg1_3490	S
Fj_ctg1_3491	EGP
Fj_ctg1_3492	K
Fj_ctg1_3493	K
Fj_ctg1_3494	F
Fj_ctg1_3495	FJ
Fj_ctg1_3496	E
Fj_ctg1_3497	Q
Fj_ctg1_3498	S
Fj_ctg1_3499	E
Fj_ctg1_3500	E
Fj_ctg1_3501	M
Fj_ctg1_3502	S
Fj_ctg1_3503	No_COG
Fj_ctg1_3504	No_COG
Fj_ctg1_3505	S
Fj_ctg1_3506	No_COG
Fj_ctg1_3507	UW
Fj_ctg1_3508	No_COG
Fj_ctg1_3509	O
Fj_ctg1_3510	O
Fj_ctg1_3511	KT
Fj_ctg1_3512	No_COG
Fj_ctg1_3513	S
Fj_ctg1_3514	E
Fj_ctg1_3515	E
Fj_ctg1_3516	E
Fj_ctg1_3517	E
Fj_ctg1_3518	E
Fj_ctg1_3519	E
Fj_ctg1_3520	E
Fj_ctg1_3521	E
Fj_ctg1_3522	E
Fj_ctg1_3523	E
Fj_ctg1_3524	No_COG
Fj_ctg1_3525	E
Fj_ctg1_3526	G
Fj_ctg1_3527	J
Fj_ctg1_3528	S
Fj_ctg1_3529	S
Fj_ctg1_3530	M
Fj_ctg1_3531	O
Fj_ctg1_3532	No_COG
Fj_ctg1_3533	K
Fj_ctg1_3534	O
Fj_ctg1_3535	S
Fj_ctg1_3536	I
Fj_ctg1_3537	S
Fj_ctg1_3538	S
Fj_ctg1_3539	L
Fj_ctg1_3540	J
Fj_ctg1_3541	J
Fj_ctg1_3542	I
Fj_ctg1_3543	S
Fj_ctg1_3544	J
Fj_ctg1_3545	No_COG
Fj_ctg1_3546	S
Fj_ctg1_3547	No_COG
Fj_ctg1_3548	T
Fj_ctg1_3549	T
Fj_ctg1_3550	F
Fj_ctg1_3551	M
Fj_ctg1_3552	I
Fj_ctg1_3553	L
Fj_ctg1_3554	S
Fj_ctg1_3555	H
Fj_ctg1_3556	S
Fj_ctg1_3557	S
Fj_ctg1_3558	E
Fj_ctg1_3559	No_COG
Fj_ctg1_3560	F
Fj_ctg1_3561	F
Fj_ctg1_3562	No_COG
Fj_ctg1_3563	L
Fj_ctg1_3564	M
Fj_ctg1_3565	M
Fj_ctg1_3566	M
Fj_ctg1_3567	No_COG
Fj_ctg1_3568	S
Fj_ctg1_3569	J
Fj_ctg1_3570	J
Fj_ctg1_3571	J
Fj_ctg1_3572	KT
Fj_ctg1_3573	L
Fj_ctg1_3574	S
Fj_ctg1_3575	S
Fj_ctg1_3576	S
Fj_ctg1_3577	H
Fj_ctg1_3578	L
Fj_ctg1_3579	S
Fj_ctg1_3580	O
Fj_ctg1_3581	S
Fj_ctg1_3582	F
Fj_ctg1_3583	S
Fj_ctg1_3584	J
Fj_ctg1_3585	No_COG
Fj_ctg1_3586	H
Fj_ctg1_3587	S
Fj_ctg1_3588	S
Fj_ctg1_3589	S
Fj_ctg1_3590	No_COG
Fj_ctg1_3591	S
Fj_ctg1_3592	No_COG
Fj_ctg1_3593	CO
Fj_ctg1_3594	G
Fj_ctg1_3595	No_COG
Fj_ctg1_3596	No_COG
Fj_ctg1_3597	J
Fj_ctg1_3598	S
Fj_ctg1_3599	I
Fj_ctg1_3600	S
Fj_ctg1_3601	S
Fj_ctg1_3602	No_COG
Fj_ctg1_3603	M
Fj_ctg1_3604	No_COG
Fj_ctg1_3605	S
Fj_ctg1_3606	H
Fj_ctg1_3607	No_COG
Fj_ctg1_3608	S
Fj_ctg1_3609	G
Fj_ctg1_3610	C
Fj_ctg1_3611	G
Fj_ctg1_3612	S
Fj_ctg1_3613	S
Fj_ctg1_3614	S
Fj_ctg1_3615	P
Fj_ctg1_3616	KT
Fj_ctg1_3617	S
Fj_ctg1_3618	C
Fj_ctg1_3619	C
Fj_ctg1_3620	P
Fj_ctg1_3621	No_COG
Fj_ctg1_3622	L
Fj_ctg1_3623	No_COG
Fj_ctg1_3624	No_COG
Fj_ctg1_3625	L
Fj_ctg1_3626	No_COG
Fj_ctg1_3627	No_COG
Fj_ctg1_3628	U
Fj_ctg1_3629	S
Fj_ctg1_3630	U
Fj_ctg1_3631	S
Fj_ctg1_3632	L
Fj_ctg1_3633	L
Fj_ctg1_3634	L
Fj_ctg1_3635	U
Fj_ctg1_3636	L
Fj_ctg1_3637	S
Fj_ctg1_3638	S
Fj_ctg1_3639	No_COG
Fj_ctg1_3640	No_COG
Fj_ctg1_3641	K
Fj_ctg1_3642	No_COG
Fj_ctg1_3643	K
Fj_ctg1_3644	S
Fj_ctg1_3645	No_COG
Fj_ctg1_3646	P
Fj_ctg1_3647	S
Fj_ctg1_3648	E
Fj_ctg1_3649	No_COG
Fj_ctg1_3650	S
Fj_ctg1_3651	No_COG
Fj_ctg1_3652	No_COG
Fj_ctg1_3653	U
Fj_ctg1_3654	U
Fj_ctg1_3655	S
Fj_ctg1_3656	No_COG
Fj_ctg1_3657	T
Fj_ctg1_3658	L
Fj_ctg1_3659	L
Fj_ctg1_3660	S
Fj_ctg1_3661	No_COG
Fj_ctg1_3662	No_COG
Fj_ctg1_3663	No_COG
Fj_ctg1_3664	T
Fj_ctg1_3665	No_COG
Fj_ctg1_3666	L
Fj_ctg1_3667	No_COG
Fj_ctg1_3668	L
Fj_ctg1_3669	No_COG
Fj_ctg1_3670	S
Fj_ctg1_3671	S
Fj_ctg1_3672	L
Fj_ctg1_3673	No_COG
Fj_ctg1_3674	No_COG
Fj_ctg1_3675	No_COG
Fj_ctg1_3676	No_COG
Fj_ctg1_3677	P
Fj_ctg1_3678	No_COG
Fj_ctg1_3679	No_COG
Fj_ctg1_3680	No_COG
Fj_ctg1_3681	No_COG
Fj_ctg1_3682	No_COG
Fj_ctg1_3683	K
Fj_ctg1_3684	No_COG
Fj_ctg1_3685	L
Fj_ctg1_3686	L
Fj_ctg1_3687	No_COG
Fj_ctg1_3688	No_COG
Fj_ctg1_3689	No_COG
Fj_ctg1_3690	No_COG
Fj_ctg1_3691	No_COG
Fj_ctg1_3692	No_COG
Fj_ctg1_3693	No_COG
Fj_ctg1_3694	No_COG
Fj_ctg1_3695	No_COG
Fj_ctg1_3696	No_COG
Fj_ctg1_3697	I
Fj_ctg1_3698	No_COG
Fj_ctg1_3699	No_COG
Fj_ctg1_3700	No_COG
Fj_ctg1_3701	No_COG
Fj_ctg1_3702	No_COG
Fj_ctg1_3703	No_COG
Fj_ctg1_3704	No_COG
Fj_ctg1_3705	L
Fj_ctg1_3706	S
Fj_ctg1_3707	M
Fj_ctg1_3708	L
Fj_ctg1_3709	No_COG
Fj_ctg1_3710	M
Fj_ctg1_3711	No_COG
Fj_ctg1_3712	S
Fj_ctg1_3713	L
Fj_ctg1_3714	L
Fj_ctg1_3715	NU
Fj_ctg1_3716	L
Fj_ctg1_3717	No_COG
Fj_ctg1_3718	S
Fj_ctg1_3719	No_COG
Fj_ctg1_3720	No_COG
Fj_ctg1_3721	No_COG
Fj_ctg1_3722	No_COG
Fj_ctg1_3723	No_COG
Fj_ctg1_3724	S
Fj_ctg1_3725	K
Fj_ctg1_3726	No_COG
Fj_ctg1_3727	S
Fj_ctg1_3728	S
Fj_ctg1_3729	No_COG
Fj_ctg1_3730	No_COG
Fj_ctg1_3731	No_COG
Fj_ctg1_3732	No_COG
Fj_ctg1_3733	No_COG
Fj_ctg1_3734	No_COG
Fj_ctg1_3735	No_COG
Fj_ctg1_3736	No_COG
Fj_ctg1_3737	U
Fj_ctg1_3738	No_COG
Fj_ctg1_3739	S
Fj_ctg1_3740	L
Fj_ctg1_3741	L
Fj_ctg1_3742	NU
Fj_ctg1_3743	L
Fj_ctg1_3744	S
Fj_ctg1_3745	S
Fj_ctg1_3746	No_COG
Fj_ctg1_3747	K
Fj_ctg1_3748	No_COG
Fj_ctg1_3749	No_COG
Fj_ctg1_3750	S
Fj_ctg1_3751	S
Fj_ctg1_3752	S
Fj_ctg1_3753	U
Fj_ctg1_3754	L
Fj_ctg1_3755	L
Fj_ctg1_3756	F
Fj_ctg1_3757	S
Fj_ctg1_3758	S
Fj_ctg1_3759	No_COG
Fj_ctg1_3760	No_COG
Fj_ctg1_3761	L
Fj_ctg1_3762	No_COG
Fj_ctg1_3763	No_COG
Fj_ctg1_3764	M
Fj_ctg1_3765	No_COG
Fj_ctg1_3766	No_COG
Fj_ctg1_3767	S
Fj_ctg1_3768	KLT
Fj_ctg1_3769	K
Fj_ctg1_3770	No_COG
Fj_ctg1_3771	L
Fj_ctg1_3772	L
Fj_ctg1_3773	NU
Fj_ctg1_3774	L
Fj_ctg1_3775	S
Fj_ctg1_3776	S
Fj_ctg1_3777	No_COG
Fj_ctg1_3778	K
Fj_ctg1_3779	No_COG
Fj_ctg1_3780	No_COG
Fj_ctg1_3781	S
Fj_ctg1_3782	No_COG
Fj_ctg1_3783	S
Fj_ctg1_3784	No_COG
Fj_ctg1_3785	S
Fj_ctg1_3786	U
Fj_ctg1_3787	S
Fj_ctg1_3788	S
Fj_ctg1_3789	No_COG
Fj_ctg1_3790	No_COG
Fj_ctg1_3791	No_COG
Fj_ctg1_3792	No_COG
Fj_ctg1_3793	L
Fj_ctg1_3794	S
Fj_ctg1_3795	No_COG
Fj_ctg1_3796	No_COG
Fj_ctg1_3797	L
Fj_ctg1_3798	No_COG
Fj_ctg1_3799	No_COG
Fj_ctg1_3800	M
Fj_ctg1_3801	No_COG
Fj_ctg1_3802	No_COG
Fj_ctg1_3803	L
Fj_ctg1_3804	L
Fj_ctg1_3805	NU
Fj_ctg1_3806	L
Fj_ctg1_3807	L
Fj_ctg1_3808	No_COG
Fj_ctg1_3809	No_COG
Fj_ctg1_3810	MU
Fj_ctg1_3811	S
Fj_ctg1_3812	S
Fj_ctg1_3813	L
Fj_ctg1_3814	L
Fj_ctg1_3815	NU
Fj_ctg1_3816	L
Fj_ctg1_3817	No_COG
Fj_ctg1_3818	U
Fj_ctg1_3819	No_COG
Fj_ctg1_3820	K
Fj_ctg1_3821	No_COG
Fj_ctg1_3822	No_COG
Fj_ctg1_3823	No_COG
Fj_ctg1_3824	No_COG
Fj_ctg1_3825	K
Fj_ctg1_3826	No_COG
Fj_ctg1_3827	No_COG
Fj_ctg1_3828	No_COG
Fj_ctg1_3829	No_COG
Fj_ctg1_3830	No_COG
Fj_ctg1_3831	No_COG
Fj_ctg1_3832	L
Fj_ctg1_3833	No_COG
Fj_ctg1_3834	M
Fj_ctg1_3835	M
Fj_ctg1_3836	S
Fj_ctg1_3837	T
Fj_ctg1_3838	O
Fj_ctg1_3839	J
Fj_ctg1_3840	I
Fj_ctg1_3841	S
Fj_ctg1_3842	Q
Fj_ctg1_3843	K
Fj_ctg1_3844	T
Fj_ctg1_3845	GM
Fj_ctg1_3846	IQ
Fj_ctg1_3847	T
Fj_ctg1_3848	K
Fj_ctg1_3849	S
Fj_ctg1_3850	IQ
Fj_ctg1_3851	IQ
Fj_ctg1_3852	K
Fj_ctg1_3853	No_COG
Fj_ctg1_3854	O
Fj_ctg1_3855	H
Fj_ctg1_3856	No_COG
Fj_ctg1_3857	No_COG
Fj_ctg1_3858	O
Fj_ctg1_3859	H
Fj_ctg1_3860	S
Fj_ctg1_3861	I
Fj_ctg1_3862	No_COG
Fj_ctg1_3863	U
Fj_ctg1_3864	U
Fj_ctg1_3865	No_COG
Fj_ctg1_3866	No_COG
Fj_ctg1_3867	No_COG
Fj_ctg1_3868	L
Fj_ctg1_3869	No_COG
Fj_ctg1_3870	T
Fj_ctg1_3871	L
Fj_ctg1_3872	L
Fj_ctg1_3873	L
Fj_ctg1_3874	No_COG
Fj_ctg1_3875	No_COG
Fj_ctg1_3876	L
Fj_ctg1_3877	L
Fj_ctg1_3878	L
Fj_ctg1_3879	No_COG
Fj_ctg1_3880	S
Fj_ctg1_3881	L
Fj_ctg1_3882	L
Fj_ctg1_3883	No_COG
Fj_ctg1_3884	No_COG
Fj_ctg1_3885	S
Fj_ctg1_3886	S
Fj_ctg1_3887	No_COG
Fj_ctg1_3888	S
Fj_ctg1_3889	P
Fj_ctg1_3890	T
Fj_ctg1_3891	T
Fj_ctg1_3892	T
Fj_ctg1_3893	No_COG
Fj_ctg1_3894	T
Fj_ctg1_3895	S
Fj_ctg1_3896	No_COG
Fj_ctg1_3897	CO
Fj_ctg1_3898	S
Fj_ctg1_3899	Q
Fj_ctg1_3900	I
Fj_ctg1_3901	S
Fj_ctg1_3902	I
Fj_ctg1_3903	M
Fj_ctg1_3904	O
Fj_ctg1_3905	G
Fj_ctg1_3906	H
Fj_ctg1_3907	PT
Fj_ctg1_3908	K
Fj_ctg1_3909	G
Fj_ctg1_3910	C
Fj_ctg1_3911	H
Fj_ctg1_3912	Q
Fj_ctg1_3913	I
Fj_ctg1_3914	IQ
Fj_ctg1_3915	IQ
Fj_ctg1_3916	I
Fj_ctg1_3917	G
Fj_ctg1_3918	T
Fj_ctg1_3919	S
Fj_ctg1_3920	K
Fj_ctg1_3921	V
Fj_ctg1_3922	N
Fj_ctg1_3923	T
Fj_ctg1_3924	T
Fj_ctg1_3925	T
Fj_ctg1_3926	K
Fj_ctg1_3927	T
Fj_ctg1_3928	No_COG
Fj_ctg1_3929	T
Fj_ctg1_3930	S
Fj_ctg1_3931	T
Fj_ctg1_3932	IQ
Fj_ctg1_3933	No_COG
Fj_ctg1_3934	P
Fj_ctg1_3935	No_COG
Fj_ctg1_3936	No_COG
Fj_ctg1_3937	S
Fj_ctg1_3938	S
Fj_ctg1_3939	No_COG
Fj_ctg1_3940	E
Fj_ctg1_3941	GH
Fj_ctg1_3942	K
Fj_ctg1_3943	S
Fj_ctg1_3944	E
Fj_ctg1_3945	S
Fj_ctg1_3946	P
Fj_ctg1_3947	G
Fj_ctg1_3948	M
Fj_ctg1_3949	K
Fj_ctg1_3950	E
Fj_ctg1_3951	K
Fj_ctg1_3952	IQ
Fj_ctg1_3953	K
Fj_ctg1_3954	IQ
Fj_ctg1_3955	S
Fj_ctg1_3956	P
Fj_ctg1_3957	No_COG
Fj_ctg1_3958	M
Fj_ctg1_3959	No_COG
Fj_ctg1_3960	No_COG
Fj_ctg1_3961	N
Fj_ctg1_3962	P
Fj_ctg1_3963	PT
Fj_ctg1_3964	K
Fj_ctg1_3965	P
Fj_ctg1_3966	G
Fj_ctg1_3967	T
Fj_ctg1_3968	P
Fj_ctg1_3969	S
Fj_ctg1_3970	No_COG
Fj_ctg1_3971	G
Fj_ctg1_3972	G
Fj_ctg1_3973	G
Fj_ctg1_3974	No_COG
Fj_ctg1_3975	G
Fj_ctg1_3976	S
Fj_ctg1_3977	P
Fj_ctg1_3978	T
Fj_ctg1_3979	S
Fj_ctg1_3980	G
Fj_ctg1_3981	G
Fj_ctg1_3982	S
Fj_ctg1_3983	S
Fj_ctg1_3984	P
Fj_ctg1_3985	E
Fj_ctg1_3986	G
Fj_ctg1_3987	E
Fj_ctg1_3988	P
Fj_ctg1_3989	G
Fj_ctg1_3990	T
Fj_ctg1_3991	No_COG
Fj_ctg1_3992	S
Fj_ctg1_3993	A
Fj_ctg1_3994	No_COG
Fj_ctg1_3995	S
Fj_ctg1_3996	T
Fj_ctg1_3997	KT
Fj_ctg1_3998	C
Fj_ctg1_3999	No_COG
Fj_ctg1_4000	IQ
Fj_ctg1_4001	K
Fj_ctg1_4002	No_COG
Fj_ctg1_4003	K
Fj_ctg1_4004	J
Fj_ctg1_4005	P
Fj_ctg1_4006	No_COG
Fj_ctg1_4007	No_COG
Fj_ctg1_4008	No_COG
Fj_ctg1_4009	P
Fj_ctg1_4010	O
Fj_ctg1_4011	O
Fj_ctg1_4012	KO
Fj_ctg1_4013	S
Fj_ctg1_4014	C
Fj_ctg1_4015	C
Fj_ctg1_4016	C
Fj_ctg1_4017	E
Fj_ctg1_4018	O
Fj_ctg1_4019	G
Fj_ctg1_4020	O
Fj_ctg1_4021	S
Fj_ctg1_4022	No_COG
Fj_ctg1_4023	M
Fj_ctg1_4024	S
Fj_ctg1_4025	G
Fj_ctg1_4026	T
Fj_ctg1_4027	T
Fj_ctg1_4028	No_COG
Fj_ctg1_4029	P
Fj_ctg1_4030	M
Fj_ctg1_4031	C
Fj_ctg1_4032	S
Fj_ctg1_4033	T
Fj_ctg1_4034	T
Fj_ctg1_4035	S
Fj_ctg1_4036	No_COG
Fj_ctg1_4037	No_COG
Fj_ctg1_4038	No_COG
Fj_ctg1_4039	No_COG
Fj_ctg1_4040	S
Fj_ctg1_4041	M
Fj_ctg1_4042	P
Fj_ctg1_4043	No_COG
Fj_ctg1_4044	Q
Fj_ctg1_4045	T
Fj_ctg1_4046	P
Fj_ctg1_4047	GM
Fj_ctg1_4048	S
Fj_ctg1_4049	D
Fj_ctg1_4050	S
Fj_ctg1_4051	E
Fj_ctg1_4052	CO
Fj_ctg1_4053	E
Fj_ctg1_4054	P
Fj_ctg1_4055	PT
Fj_ctg1_4056	K
Fj_ctg1_4057	No_COG
Fj_ctg1_4058	U
Fj_ctg1_4059	M
Fj_ctg1_4060	M
Fj_ctg1_4061	DZ
Fj_ctg1_4062	No_COG
Fj_ctg1_4063	K
Fj_ctg1_4064	T
Fj_ctg1_4065	J
Fj_ctg1_4066	K
Fj_ctg1_4067	GM
Fj_ctg1_4068	MU
Fj_ctg1_4069	M
Fj_ctg1_4070	V
Fj_ctg1_4071	No_COG
Fj_ctg1_4072	S
Fj_ctg1_4073	K
Fj_ctg1_4074	No_COG
Fj_ctg1_4075	EGP
Fj_ctg1_4076	G
Fj_ctg1_4077	M
Fj_ctg1_4078	T
Fj_ctg1_4079	T
Fj_ctg1_4080	P
Fj_ctg1_4081	M
Fj_ctg1_4082	M
Fj_ctg1_4083	N
Fj_ctg1_4084	G
Fj_ctg1_4085	No_COG
Fj_ctg1_4086	T
Fj_ctg1_4087	T
Fj_ctg1_4088	No_COG
Fj_ctg1_4089	No_COG
Fj_ctg1_4090	No_COG
Fj_ctg1_4091	No_COG
Fj_ctg1_4092	S
Fj_ctg1_4093	M
Fj_ctg1_4094	P
Fj_ctg1_4095	P
Fj_ctg1_4096	P
Fj_ctg1_4097	S
Fj_ctg1_4098	C
Fj_ctg1_4099	K
Fj_ctg1_4100	E
Fj_ctg1_4101	CO
Fj_ctg1_4102	S
Fj_ctg1_4103	S
Fj_ctg1_4104	IQ
Fj_ctg1_4105	S
Fj_ctg1_4106	S
Fj_ctg1_4107	T
Fj_ctg1_4108	S
Fj_ctg1_4109	S
Fj_ctg1_4110	K
Fj_ctg1_4111	KT
Fj_ctg1_4112	T
Fj_ctg1_4113	S
Fj_ctg1_4114	O
Fj_ctg1_4115	S
Fj_ctg1_4116	S
Fj_ctg1_4117	IQ
Fj_ctg1_4118	T
Fj_ctg1_4119	T
Fj_ctg1_4120	T
Fj_ctg1_4121	T
Fj_ctg1_4122	T
Fj_ctg1_4123	No_COG
Fj_ctg1_4124	No_COG
Fj_ctg1_4125	S
Fj_ctg1_4126	No_COG
Fj_ctg1_4127	No_COG
Fj_ctg1_4128	No_COG
Fj_ctg1_4129	No_COG
Fj_ctg1_4130	No_COG
Fj_ctg1_4131	No_COG
Fj_ctg1_4132	No_COG
Fj_ctg1_4133	S
Fj_ctg1_4134	K
Fj_ctg1_4135	No_COG
Fj_ctg1_4136	O
Fj_ctg1_4137	S
Fj_ctg1_4138	K
Fj_ctg1_4139	P
Fj_ctg1_4140	K
Fj_ctg1_4141	No_COG
Fj_ctg1_4142	K
Fj_ctg1_4143	K
Fj_ctg1_4144	K
Fj_ctg1_4145	K
Fj_ctg1_4146	JM
Fj_ctg1_4147	JM
Fj_ctg1_4148	EG
Fj_ctg1_4149	P
Fj_ctg1_4150	S
Fj_ctg1_4151	No_COG
Fj_ctg1_4152	K
Fj_ctg1_4153	G
Fj_ctg1_4154	G
Fj_ctg1_4155	G
Fj_ctg1_4156	S
Fj_ctg1_4157	S
Fj_ctg1_4158	S
Fj_ctg1_4159	E
Fj_ctg1_4160	J
Fj_ctg1_4161	M
Fj_ctg1_4162	M
Fj_ctg1_4163	K
Fj_ctg1_4164	S
Fj_ctg1_4165	H
Fj_ctg1_4166	H
Fj_ctg1_4167	C
Fj_ctg1_4168	F
Fj_ctg1_4169	F
Fj_ctg1_4170	O
Fj_ctg1_4171	P
Fj_ctg1_4172	No_COG
Fj_ctg1_4173	No_COG
Fj_ctg1_4174	P
Fj_ctg1_4175	H
Fj_ctg1_4176	T
Fj_ctg1_4177	F
Fj_ctg1_4178	F
Fj_ctg1_4179	S
Fj_ctg1_4180	S
Fj_ctg1_4181	P
Fj_ctg1_4182	H
Fj_ctg1_4183	H
Fj_ctg1_4184	No_COG
Fj_ctg1_4185	S
Fj_ctg1_4186	G
Fj_ctg1_4187	G
Fj_ctg1_4188	G
Fj_ctg1_4189	G
Fj_ctg1_4190	G
Fj_ctg1_4191	No_COG
Fj_ctg1_4192	No_COG
Fj_ctg1_4193	G
Fj_ctg1_4194	C
Fj_ctg1_4195	G
Fj_ctg1_4196	G
Fj_ctg1_4197	S
Fj_ctg1_4198	G
Fj_ctg1_4199	G
Fj_ctg1_4200	G
Fj_ctg1_4201	G
Fj_ctg1_4202	G
Fj_ctg1_4203	M
Fj_ctg1_4204	G
Fj_ctg1_4205	G
Fj_ctg1_4206	G
Fj_ctg1_4207	P
Fj_ctg1_4208	P
Fj_ctg1_4209	G
Fj_ctg1_4210	S
Fj_ctg1_4211	G
Fj_ctg1_4212	G
Fj_ctg1_4213	S
Fj_ctg1_4214	G
Fj_ctg1_4215	G
Fj_ctg1_4216	G
Fj_ctg1_4217	No_COG
Fj_ctg1_4218	G
Fj_ctg1_4219	K
Fj_ctg1_4220	EGP
Fj_ctg1_4221	I
Fj_ctg1_4222	No_COG
Fj_ctg1_4223	K
Fj_ctg1_4224	S
Fj_ctg1_4225	S
Fj_ctg1_4226	S
Fj_ctg1_4227	P
Fj_ctg1_4228	G
Fj_ctg1_4229	E
Fj_ctg1_4230	S
Fj_ctg1_4231	IQ
Fj_ctg1_4232	E
Fj_ctg1_4233	Q
Fj_ctg1_4234	IQ
Fj_ctg1_4235	G
Fj_ctg1_4236	C
Fj_ctg1_4237	C
Fj_ctg1_4238	G
Fj_ctg1_4239	S
Fj_ctg1_4240	I
Fj_ctg1_4241	G
Fj_ctg1_4242	No_COG
Fj_ctg1_4243	MU
Fj_ctg1_4244	V
Fj_ctg1_4245	M
Fj_ctg1_4246	T
Fj_ctg1_4247	T
Fj_ctg1_4248	S
Fj_ctg1_4249	G
Fj_ctg1_4250	Q
Fj_ctg1_4251	K
Fj_ctg1_4252	K
Fj_ctg1_4253	S
Fj_ctg1_4254	No_COG
Fj_ctg1_4255	O
Fj_ctg1_4256	S
Fj_ctg1_4257	O
Fj_ctg1_4258	O
Fj_ctg1_4259	CO
Fj_ctg1_4260	S
Fj_ctg1_4261	No_COG
Fj_ctg1_4262	S
Fj_ctg1_4263	S
Fj_ctg1_4264	S
Fj_ctg1_4265	L
Fj_ctg1_4266	No_COG
Fj_ctg1_4267	No_COG
Fj_ctg1_4268	S
Fj_ctg1_4269	S
Fj_ctg1_4270	No_COG
Fj_ctg1_4271	S
Fj_ctg1_4272	K
Fj_ctg1_4273	Q
Fj_ctg1_4274	No_COG
Fj_ctg1_4275	S
Fj_ctg1_4276	S
Fj_ctg1_4277	No_COG
Fj_ctg1_4278	No_COG
Fj_ctg1_4279	No_COG
Fj_ctg1_4280	S
Fj_ctg1_4281	C
Fj_ctg1_4282	S
Fj_ctg1_4283	P
Fj_ctg1_4284	PT
Fj_ctg1_4285	K
Fj_ctg1_4286	S
Fj_ctg1_4287	S
Fj_ctg1_4288	G
Fj_ctg1_4289	G
Fj_ctg1_4290	G
Fj_ctg1_4291	G
Fj_ctg1_4292	KT
Fj_ctg1_4293	I
Fj_ctg1_4294	S
Fj_ctg1_4295	S
Fj_ctg1_4296	S
Fj_ctg1_4297	E
Fj_ctg1_4298	S
Fj_ctg1_4299	L
Fj_ctg1_4300	S
Fj_ctg1_4301	S
Fj_ctg1_4302	K
Fj_ctg1_4303	G
Fj_ctg1_4304	IQ
Fj_ctg1_4305	G
Fj_ctg1_4306	M
Fj_ctg1_4307	T
Fj_ctg1_4308	P
Fj_ctg1_4309	GM
Fj_ctg1_4310	S
Fj_ctg1_4311	G
Fj_ctg1_4312	G
Fj_ctg1_4313	S
Fj_ctg1_4314	C
Fj_ctg1_4315	C
Fj_ctg1_4316	C
Fj_ctg1_4317	E
Fj_ctg1_4318	S
Fj_ctg1_4319	O
Fj_ctg1_4320	MP
Fj_ctg1_4321	S
Fj_ctg1_4322	K
Fj_ctg1_4323	No_COG
Fj_ctg1_4324	S
Fj_ctg1_4325	C
Fj_ctg1_4326	C
Fj_ctg1_4327	G
Fj_ctg1_4328	M
Fj_ctg1_4329	IQ
Fj_ctg1_4330	EG
Fj_ctg1_4331	K
Fj_ctg1_4332	S
Fj_ctg1_4333	V
Fj_ctg1_4334	K
Fj_ctg1_4335	P
Fj_ctg1_4336	G
